deal_id,po_number,Create Date - Daily,Quantity,Amount in company currency,Client Type,Deal Type,Special Order Type,Deal Stage,Automation Tools,Revisions,Deal Source CA,Number of Associated Contacts,Design Difficulty
6929060968,22644,11/15/2021,100,1050,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
6818814597,22645,11/2/2021,183,1648.26,Distributor,New Business,,Closed and Won,,,,1,Medium 
6929134175,22646,11/15/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
6819827532,22647,11/2/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6929900663,22648,11/15/2021,120,1442.99,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated
6850358334,22649,11/5/2021,550,4360.46,Distributor,New Business,,Closed and Won,,,,1,High Res Preview
6930218108,22650,11/15/2021,100,900,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,
6932770675,22651,11/15/2021,360,1296.66,Wholesale,Existing Business,,Closed and Won,,,,2,
6929504528,22652,11/15/2021,305,2022.15,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6936440845,22653,11/16/2021,250,1657.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,
6759996316,22654,10/26/2021,6000,47838.98,Direct,Existing Business,,Closed and Won,,,,2,Not Rated
6908754760,22655,11/12/2021,205,1779.4,Distributor,Existing Business,,Closed and Won,,,,6,Not Rated
6730432597,22656,10/22/2021,146,1408.53,Distributor,Existing Business,,Closed and Won,,,,4,Not Rated
6553058842,22657,10/7/2021,120,1141.65,Distributor,Existing Business,,Closed and Won,,,,5,
6773409416,22658,10/28/2021,400,2520,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Medium 
6022005829,22659,8/24/2021,240,1891.2,Distributor,New Business,,Closed and Won,,,,2,High Res Preview
6882473575,22660,11/9/2021,64,730.73,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview
6714257072,22661,10/21/2021,455,3571.75,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated
6832679445,22662,11/3/2021,125,1147.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
6880414029,22663,11/9/2021,60,778.81,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6813027656,22664,11/1/2021,1400,11988.73,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
4315940287,22665,2/23/2021,750,6931.91,Direct,Existing Business,,Closed and Won,,,,2,Medium 
6874419039,22667,11/8/2021,120,1385.12,Direct,New Business,,Closed and Won,Template Download,,,1,Low 
6872063567,22668,11/8/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium 
6931016487,22669,11/15/2021,75,787.5,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated
6527155280,22670,10/5/2021,200,2138.82,Direct,Existing Business,,Closed and Won,,,,1,Not Rated
6701120112,22671,10/19/2021,180,1714.99,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6937556085,22672,11/16/2021,240,1912.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
6033802895,22672,8/25/2021,140,1248.93,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview
6848688766,22673,11/5/2021,240,2440.8,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Pre-Hubspot Contact,2,Low 
6833703305,22674,11/3/2021,120,1200,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
6900748916,22675,11/11/2021,558,4006.44,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
6727442545,22676,10/22/2021,60,540,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview
6624111242,22677,10/14/2021,60,921.51,Direct,Existing Business,,Closed and Won,Reorder Button,,,3,Knitted Mockup Tool
6939339626,22678,11/16/2021,2000,6340,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,5,
6885962920,22679,11/9/2021,64,672,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
6884188563,22680,11/9/2021,64,672,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
6848943624,22681,11/5/2021,360,4375.64,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,3,High Res Preview
6755055692,22682,10/26/2021,120,861.6,Distributor,Existing Business,,Closed and Won,,,,3,Medium 
6908076674,22683,11/12/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
6832826943,22684,11/3/2021,200,1636,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low 
6284818324,22685,9/23/2021,2300,19450.8,Direct,Existing Business,,Closed and Won,,,,4,Not Rated
6895320201,22686,11/11/2021,120,1380,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
6938089075,22687,11/16/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated
6931373584,22688,11/15/2021,161,1357.23,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
6940531748,22689,11/16/2021,120,861.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
6939958077,22690,11/16/2021,120,1080,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
6843080100,22691,11/4/2021,120,614.4,Distributor,New Business,,Closed and Won,,,,1,Low 
6940551778,22692,11/16/2021,720,3528,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
6940499015,22693,11/16/2021,120,1708.8,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,
6553721665,22694,10/7/2021,5000,24063.75,Distributor,Existing Business,,Closed and Won,,,,3,High Res Preview
6331119703,22695,9/29/2021,60,721.51,Distributor,New Business,,Closed and Won,,,,2,Low 
6929304409,22696,11/15/2021,255,762.45,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated
6790650724,22697,10/29/2021,650,4933.94,Distributor,Existing Business,,Closed and Won,,,,1,High Res Preview
6885005182,22698,11/9/2021,120,1230,Distributor,Existing Business,,Closed and Won,,,,3,Low 
6756075165,22699,10/26/2021,0,175,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Not Rated
6891081262,22700,11/10/2021,201,2010,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Not Rated
6893320023,22701,11/10/2021,60,630,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,Paid Search,2,High Res Preview
6836934816,22702,11/4/2021,60,899.42,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low 
6758793392,22703,10/26/2021,60,797.4,Direct,New Business,,Closed and Won,,,,1,Not Rated
6930105147,22704,11/15/2021,127,1038.86,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
6818403873,22705,11/2/2021,160,372.8,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview
6893414190,22706,11/10/2021,120,1011.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview
6937411920,22707,11/16/2021,360,2855.21,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Not Rated
6892878618,22708,11/10/2021,60,558,Wholesale,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low 
6523937564,22709,10/5/2021,2,0,Distributor,New Business,,Closed and Won,,,,1,High Res Preview
6937834768,22710,11/16/2021,125,897.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6079176004,22711,8/31/2021,441,3160.57,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,Not Rated
6614400375,22712,10/13/2021,160,1981.41,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview
6882987901,22713,11/9/2021,250,905.64,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium 
6824521066,22714,11/2/2021,175,1256.5,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,Event in the Past Year,3,High Res Preview
6946445494,22715,11/17/2021,124,1014.32,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
6899955491,22716,11/11/2021,60,630,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated
6946103138,22717,11/17/2021,63,661.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
6946502718,22718,11/17/2021,60,714.29,Wholesale,Existing Business,,Closed and Won,Reorder Button,,,2,
6945250867,22719,11/17/2021,105,945,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
6908825375,22720,11/12/2021,60,540,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6848528769,22721,11/5/2021,400,2740,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,High Res Preview
6898746397,22722,11/11/2021,418,3866.5,Direct,Existing Business,,Closed and Won,,,,1,High Res Preview
6893525351,22723,11/10/2021,150,1500,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Not Rated
6947489850,22724,11/17/2021,500,5100.7,Direct,Existing Business,,Closed and Won,Reorder Button,,,2,
6920280974,22725,11/14/2021,400,2520,Distributor,Existing Business,,Closed and Won,,,,1,
6946308100,22726,11/17/2021,276,2477.81,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Not Rated
6204630918,22727,9/13/2021,60,701.4,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,1,Knitted Mockup Tool
6885523286,22728,11/9/2021,60,719.46,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6891583308,22729,11/10/2021,120,981.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
6937817194,22730,11/16/2021,120,795.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6839820361,22731,11/4/2021,200,2000,Distributor,New Business,,Closed and Won,,,,1,High Res Preview
6623814693,22732,10/14/2021,60,825.3,Direct,New Business,,Closed and Won,Quote Request,,,1,High Res Preview
5641197130,22733,7/8/2021,120,1496.32,Direct,New Business,,Closed and Won,,,,1,Low 
6764661835,22734,10/27/2021,120,1666.8,Direct,New Business,,Closed and Won,Template Download,,,1,High Res Preview
6824752913,22735,11/2/2021,6,468,Direct,New Business,,Closed and Won,,,,2,Medium 
6937347182,22736,11/16/2021,240,1759.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,,4,
6948128622,22737,11/17/2021,500,3330,Distributor,Existing Business,,Closed and Won,Reorder Button,,,1,
6775927556,22738,10/28/2021,550,5003.71,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6885024036,22739,11/9/2021,60,558,Distributor,New Business,,Closed and Won,,,,1,Low 
6898635614,22740,11/11/2021,60,645,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,Event in the Past Year,1,Not Rated
6938341935,22741,11/16/2021,60,540,Distributor,Existing Business,,Closed and Won,,,Offline Sources,3,High Res Preview
6946959138,22742,11/17/2021,120,1080,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
6948403283,22744,11/17/2021,1860,11420.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,
6719158322,22745,10/21/2021,302,2379.76,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated
6824501009,22746,11/2/2021,60,558,Distributor,New Business,,Closed and Won,,,,2,High Res Preview
6770209719,22747,10/28/2021,60,869.4,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,Low 
6773783918,22748,10/28/2021,2500,12800,Distributor,Existing Business,,Closed and Won,,,,3,
6912580004,22749,11/12/2021,62,651,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated
6948546720,22750,11/17/2021,1200,5550,Distributor,Existing Business,,Closed and Won,Reorder Button,,,1,
6949661319,22752,11/17/2021,125,928.75,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,
6939307322,22753,11/16/2021,200,1636,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low 
6848583956,22754,11/5/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview
6908853928,22755,11/12/2021,60,869.4,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,2,High Res Preview
6941125814,22756,11/17/2021,420,4088.64,Direct,New Business,,Closed and Won,,,,1,Not Rated
6898932543,22757,11/11/2021,180,1517.4,Distributor,New Business,,Closed and Won,,,,1,Not Rated
6900360076,22758,11/11/2021,65,585,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6947619595,22759,11/17/2021,105,945,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6953963673,22760,11/18/2021,480,3518.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
6851360858,22761,11/5/2021,60,887.4,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low 
6880386560,22762,11/9/2021,120,1380,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6940651324,22763,11/16/2021,60,540,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
6947864834,22764,11/17/2021,200,676,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated
6947467839,22765,11/17/2021,65,585,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6911406086,22766,11/12/2021,120,1011.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,
6891693481,22767,11/10/2021,120,1083.5,Distributor,Existing Business,,Closed and Won,,,,1,High Res Preview
6775892586,22768,10/28/2021,270,2745.9,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,,1,Knitted Mockup Tool
6765195186,22769,10/27/2021,300,1989,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
6824788109,22770,11/2/2021,95,1513.39,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
6866494223,22771,11/8/2021,300,3294.01,Direct,Existing Business,,Closed and Won,,,,2,
6929493779,22772,11/15/2021,250,1342.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
6788581182,22773,10/29/2021,64,672,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
6847479201,22774,11/5/2021,200,1636,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,
6954711596,22775,11/18/2021,250,1832.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
6893227316,22776,11/10/2021,120,718.8,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,
6954610014,22777,11/18/2021,60,887.4,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,
6223806819,22778,9/15/2021,200,3036,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
6947697591,22779,11/17/2021,260,2522,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
6841522195,22780,11/4/2021,300,2199,Distributor,New Business,,Closed and Won,,,Event in the Past Year,3,Low 
6946118278,22781,11/17/2021,60,797.4,Direct,Existing Business,,Closed and Won,Portal Order,,,1,
6939743870,22782,11/16/2021,120,1519.29,Direct,New Business,,Closed and Won,,,,1,Medium 
6954966305,22783,11/18/2021,60,951.72,Direct,Existing Business,,Closed and Won,Portal Order,,,1,
6893585810,22784,11/10/2021,240,2272.8,Direct,New Business,,Closed and Won,,,,1,Not Rated
6899200659,22785,11/11/2021,120,1434.43,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Medium 
6322561329,22786,9/28/2021,120,1272,Direct,New Business,,Closed and Won,Sample Request,,,1,High Res Preview
6501105818,22787,10/4/2021,275,2084.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium 
6774662678,22788,10/28/2021,120,1011.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
6947953719,22789,11/17/2021,377,2393.1,Distributor,Existing Business,,Closed and Won,,,,3,Low 
6954704462,22790,11/18/2021,63,567,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated
6937838489,22791,11/16/2021,300,3813.01,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6890105759,22792,11/10/2021,1001,6196.19,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,High 
6930112388,22793,11/15/2021,1200,6708,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated
6955328682,22794,11/18/2021,60,696.88,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
6948629830,22795,11/17/2021,60,630,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
6204644724,22796,9/13/2021,120,1410,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview
6330886050,22797,9/29/2021,4,394.73,Distributor,New Business,,Closed and Won,,,,1,Low 
6830320304,22798,11/3/2021,480,2952,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
6930066760,22799,11/15/2021,850,5474,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
6955391120,22800,11/18/2021,120,806.6,Distributor,Existing Business,,Closed and Won,,,,3,
6946008953,22801,11/17/2021,69,413.31,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated
6561668710,22802,10/8/2021,1000,11556.81,Direct,New Business,,Closed and Won,,,,1,Not Rated
6956816009,22803,11/18/2021,250,1832.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,,1,
6939616548,22804,11/16/2021,475,3253.75,Distributor,Existing Business,,Closed and Won,,,,4,Not Rated
6885894824,22805,11/9/2021,320,2201.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
6550551606,22806,10/7/2021,420,5729,Direct,New Business,,Closed and Won,,,,2,Not Rated
6946685751,22807,11/17/2021,400,2740,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated
6540209419,22808,10/6/2021,240,1891.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium 
6930018099,22809,11/15/2021,450,2835,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
6843004263,22810,11/4/2021,121,868.78,Distributor,Existing Business,,Closed and Won,,,,1,High Res Preview
6900573323,22811,11/11/2021,120,1218.93,Distributor,New Business,,Closed and Won,,,,1,High Res Preview
6954710820,22812,11/18/2021,150,1762.5,Direct,Existing Business,,Closed and Won,,,,1,Not Rated
6911073350,22813,11/12/2021,10,778.25,Distributor,New Business,,Closed and Won,,,,1,Low 
6945294866,22814,11/17/2021,100,1050,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,5,Not Rated
6948478356,22815,11/17/2021,60,540,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
