po_number,SKU,chassis,mfp_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_at,hs_client_type,hs_dealtype,deal_id,Total SKU DZ on PO,unit_cost,fixed_cost,COGS int SKU Cost,COGS int SKU Cost exact,Total SKU on PO,cost_per_sku,COGS PKF Sock domestic SKU Cost
22149,10.0260011v1,10,,2,4,,10/29/2021,,,,30,,,,,360,2.41,896.52
22150,10.0259059v1,10,,2,4,,10/29/2021,,,,22,,,,,253,2.41,665.16
22152,10.0258702v4,10,,2,4,,10/29/2021,,,,42,,,,,500,2.41,1243.56
22152,10.0258702v3,10,,2,4,,10/29/2021,,,,42,,,,,500,2.41,1243.56
22153,10.0215228v1,10,,2,3,,10/29/2021,,,,20,,,,,240,2.41,607.32
22154,40.0251994v1,40,,18,1,,11/1/2021,,,,22,,,,,255,1.79,494.04
22155,10.0260601v1,10,,2,1,,10/29/2021,,,,15,,,,,180,1.79,343.68
22156,10.0257746v1,10,,2,3,,10/29/2021,,,,21,,,,,250,2.41,636.24
22157,10.0260476v1,10,,2,1,,10/29/2021,,,,9,,,,,100,2.29,274.8
22158,10.0245435v4,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22160,10.0259291v1,10,,2,1,,10/29/2021,,,,14,,,,,160,1.79,322.2
22161,10.0258081v1,10,,2,1,,10/29/2021,,,,4,,,,,42,2.29,137.4
22161,10.0258077v2,10,,2,1,,10/29/2021,,,,5,,,,,60,2.29,164.88
22163,10.0250377v1,10,,2,4,,11/1/2021,,,,5,,,,,60,2.58,185.76
22164,10.0259922v2,10,,2,3,,11/1/2021,,,,43,,,,,505,2.41,1272.48
22165,40.0260659v1,40,,18,3,,11/1/2021,,,,40,,,,,480,2.49,1225.08
22166,40.0259336v1,40,,18,1,,11/1/2021,,,,7,,,,,80,2.29,219.84
22167,10.0259672v1,10,,2,1,,10/29/2021,,,,42,,,,,500,1.79,923.64
22168,10.0258496v1,10,,2,4,,10/29/2021,,,,10,,,,,120,2.58,340.56
22169,10.0259146v1,10,,2,4,,11/1/2021,,,,5,,,,,60,2.58,185.76
22170,40.0240507v1,40,,18,4,,11/1/2021,,,,42,,,,,500,2.58,1331.28
22171,10.0238009v1,10,,2,4,,11/1/2021,,,,60,,,,,720,1.91,1398.12
22172,10.0320523v2,10,,2,4,,11/1/2021,,,,10,,,,,120,2.58,340.56
22173,10.0227001v1,10,,2,4,,11/1/2021,,,,5,,,,,60,2.58,185.76
22174,15.0257855v4,15,,7,3,,11/1/2021,,,,10,,,,,120,3.7,488.4
22175,10.0260769v1,10,,2,1,,11/1/2021,,,,17,,,,,200,1.79,386.64
22176,10.0256278v2,10,,2,3,,11/1/2021,,,,20,,,,,240,2.41,607.32
22177,10.0258708v1,10,,2,3,,11/1/2021,,,,20,,,,,240,2.41,607.32
22178,10.0258884v1,10,,2,3,,11/2/2021,,,,18,,,,,215,2.41,549.48
22179,44.0259565v1,44,,21,1,,11/1/2021,,,,9,,,,,100,2.29,274.8
22179,44.0259566v1,44,,21,1,,11/1/2021,,,,9,,,,,100,2.29,274.8
22179,44.0259569v1,44,,21,1,,11/1/2021,,,,9,,,,,100,2.29,274.8
22179,44.0259570v1,44,,21,1,,11/1/2021,,,,9,,,,,100,2.29,274.8
22180,10.0232494v1,10,,2,3,,11/1/2021,,,,292,,,,,3500,1.62,5695.92
22181,10.0247295v1,10,,2,4,,11/1/2021,,,,20,,,,,240,2.41,607.32
22182,10.0259125v2,10,,2,3,,11/1/2021,,,,17,,,,,200,2.41,520.56
22183,10.0259158v2,10,,2,3,,11/2/2021,,,,10,,,,,120,2.58,340.56
22185,10.0260661v1,10,,2,1,,11/1/2021,,,,32,,,,,382,1.79,708.84
22186,10.0258082v1,10,,2,4,,11/1/2021,,,,5,,,,,60,2.58,185.76
22187,10.0260790v1,10,,2,4,,11/1/2021,,,,5,,,,,60,2.58,185.76
22188,10.0260797v1,10,,2,1,,11/2/2021,,,,5,,,,,60,2.29,164.88
22189,40.0260614v1,40,,18,4,,11/1/2021,,,,10,,,,,120,2.75,363
22190,40.0260621v1,40,,18,3,,11/2/2021,,,,30,,,,,360,2.49,926.28
22191,40.0260617v1,40,,18,4,,11/2/2021,,,,5,,,,,60,2.75,198
22192,10.0218842v1,10,,2,3,,11/2/2021,,,,20,,,,,240,2.41,607.32
22193,10.0260016v1,10,,2,4,,11/5/2021,,,,5,,,,,60,2.58,185.76
22194,10.0260498v1,10,,2,3,,11/2/2021,,,,6,,,,,65,3.66,307.44
22195,10.0228986v2,10,,2,3,,11/2/2021,,,,7,,,,,83,3.66,351.36
22196,10.0231039v1,10,,2,1,,11/2/2021,,,,100,,,,,1200,1.54,1866.48
22197,10.0259560v2,10,,2,3,,11/2/2021,,,,5,,,,,60,3.66,263.52
22198,10.0232547v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22198,10.0222621v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22199,10.0260916v1,10,,2,4,,11/2/2021,,,,18,,,,,205,2.41,549.48
22200,10.0260907v1,10,,2,4,,11/2/2021,,,,18,,,,,205,2.41,549.48
22201,10.0260864v1,10,,2,4,,11/2/2021,,,,18,,,,,205,2.41,549.48
22202,10.0260792v1,10,,2,3,,11/2/2021,,,,10,,,,,120,2.58,340.56
22203,10.0239321v2,10,,2,1,,11/2/2021,,,,21,,,,,250,1.79,472.56
22204,10.0232611v10,10,,2,4,,11/2/2021,,,,10,,,,,120,2.58,340.56
22205,44.0260604v1,44,,21,3,,11/2/2021,,,,10,,,,,120,2.66,351.12
22207,10.0260650v4,10,,2,1,,11/2/2021,,,,25,,,,,300,1.79,558.48
22208,10.0255929v3,10,,2,4,,11/2/2021,,,,5,,,,,60,2.58,185.76
22209,10.0260660v1,10,,2,4,,11/2/2021,,,,10,,,,,120,2.58,340.56
22210,10.0260624v1,10,,2,4,,11/2/2021,,,,9,,,,,105,2.58,309.6
22211,10.0257979v1,10,,2,1,,11/2/2021,,,,10,,,,,120,1.79,236.28
22212,10.0260673v1,10,,2,1,,11/2/2021,,,,34,,,,,400,1.79,751.8
22213,10.0260871v2,10,,2,3,,11/2/2021,,,,10,,,,,120,2.58,340.56
22214,10.0257322v10,10,,2,3,,11/2/2021,,,,20,,,,,240,2.41,607.32
22215,10.0250015v1,10,,2,4,,11/3/2021,,,,30,,,,,360,2.41,896.52
22215,10.0250025v2,10,,2,4,,11/3/2021,,,,36,,,,,430,2.41,1070.04
22216,40.0258885v3,40,,18,1,,11/3/2021,,,,7,,,,,75,2.29,219.84
22216,40.0258885v2,40,,18,1,,11/3/2021,,,,7,,,,,75,2.29,219.84
22217,40.0260868v2,40,,18,1,,11/2/2021,,,,10,,,,,120,1.79,236.28
22218,10.0260443v1,10,,2,3,,11/2/2021,,,,21,,,,,250,2.41,636.24
22219,10.0261092v4,10,,2,1,,11/3/2021,,,,42,,,,,500,1.79,923.64
22220,10.0260923v1,10,,2,1,,11/3/2021,,,,10,,,,,120,1.79,236.28
22221,10.0249850v2,10,,2,1,,11/3/2021,,,,42,,,,,500,1.79,923.64
22223,10.0249867v1,10,,2,4,,11/2/2021,,,,5,,,,,60,2.58,185.76
22225,40.0257620v2,40,,18,1,,11/3/2021,,,,35,,,,,420,1.79,773.28
22226,44.0260911v2,44,,21,1,,11/3/2021,,,,13,,,,,150,1.79,300.72
22227,10.0256890v1,10,,2,3,,11/3/2021,,,,8,,,,,87,3.58,386.64
22228,40.0245497v1,40,,18,1,,11/3/2021,,,,5,,,,,60,2.29,164.88
22229,10.0244900v1,10,,2,3,,11/4/2021,,,,5,,,,,60,3.66,263.52
22230,10.0249695v1,10,,2,3,,11/3/2021,,,,29,,,,,344,2.41,867.6
22231,40.0259950v4,40,,18,4,,11/3/2021,,,,5,,,,,60,2.75,198
22232,10.0231777v1,10,,2,4,,11/4/2021,,,,17,,,,,200,2.41,520.56
22233,10.0211350v1,10,,2,1,,11/12/2021,,,,9,,,,,100,2.29,274.8
22234,10.0259850v1,10,,2,4,,11/8/2021,,,,5,,,,,60,2.58,185.76
22235,40.0246439v3,40,,18,4,,11/3/2021,,,,10,,,,,120,2.75,363
22236,10.0256877v2,10,,2,4,,11/3/2021,,,,13,,,,,155,2.41,404.88
22237,40.0260057v1,40,,18,4,,11/3/2021,,,,5,,,,,60,2.75,198
22238,40.0239032v1,40,,18,3,,11/23/2021,,,,10,,,,,120,2.66,351.12
22239,10.0261077v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22241,10.0261320v1,10,,2,3,,11/4/2021,,,,5,,,,,60,3.66,263.52
22242,10.0238490v1,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22242,10.0238494v1,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22243,10.0261280v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22243,10.0261272v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22244,10.0251889v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22244,40.0260382v1,40,,18,4,,11/3/2021,,,,5,,,,,60,2.75,198
22244,10.0260383v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22244,40.0251899v1,40,,18,4,,11/3/2021,,,,10,,,,,120,2.75,363
22245,10.0235986v1,10,,2,4,,11/8/2021,,,,22,,,,,255,2.41,665.16
22246,10.0259979v3,10,,2,4,,11/4/2021,,,,10,,,,,120,2.58,340.56
22247,10.0219520v2,10,,2,1,,11/4/2021,,,,9,,,,,100,2.29,274.8
22248,10.0260026v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22249,10.0259516v4,10,,2,4,,11/3/2021,,,,15,,,,,176,2.41,462.72
22250,10.0217398v7,10,,2,3,,11/3/2021,,,,71,,,,,850,1.91,1650.24
22251,10.0260389v1,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22252,10.0228114v2,10,,2,4,,11/4/2021,,,,21,,,,,250,2.41,636.24
22253,10.0261209v2,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22254,10.0259534v1,10,,2,4,,11/3/2021,,,,5,,,,,60,2.58,185.76
22255,10.0261418v1,10,,2,1,,11/3/2021,,,,10,,,,,120,1.79,236.28
22256,10.0239189v3,10,,2,3,,11/4/2021,,,,13,,,,,150,2.41,404.88
22257,10.0239188v1,10,,2,3,,11/4/2021,,,,13,,,,,150,2.41,404.88
22258,12.0259561v1,12,,4,4,,11/3/2021,,,,22,,,,,257,2.54,701.04
22259,10.0261063v1,10,,2,1,,11/3/2021,,,,17,,,,,200,1.79,386.64
22260,10.0257203v3,10,,2,1,,11/3/2021,,,,5,,,,,60,2.29,164.88
22261,10.0260390v1,10,,2,1,,12/15/2021,,,,17,,,,,200,1.79,386.64
22261,10.0260380v1,10,,2,1,,12/15/2021,,,,17,,,,,200,1.79,386.64
22261,10.0260955v1,10,,2,1,,12/15/2021,,,,17,,,,,200,1.79,386.64
22261,10.0260954v1,10,,2,1,,12/15/2021,,,,17,,,,,200,1.79,386.64
22261,10.0260953v1,10,,2,1,,12/15/2021,,,,17,,,,,200,1.79,386.64
22261,10.0260389v1,10,,2,1,,12/15/2021,,,,17,,,,,200,1.79,386.64
22262,10.0257196v1,10,,2,1,,11/3/2021,,,,20,,,,,240,1.79,451.08
22263,10.0260759v1,10,,2,1,,11/5/2021,,,,109,,,,,1300,1.54,2032.8
22264,10.0228885v1,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22265,10.0261495v1,10,,2,1,,11/4/2021,,,,27,,,,,315,1.79,601.44
22266,10.0259682v2,10,,2,1,,11/4/2021,,,,12,,,,,140,1.79,279.24
22267,10.0242084v4,10,,2,3,,11/4/2021,,,,21,,,,,252,2.41,636.24
22268,10.0261334v1,10,,2,1,,11/4/2021,,,,22,,,,,260,1.79,494.04
22269,40.0361601v1,40,,18,3,,11/5/2021,,,,42,,,,,500,2.49,1284.84
22270,44.0261302v2,44,,21,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22270,10.0261301v2,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22271,10.0261409v1,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22271,10.0261078v3,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22272,10.0260529v1,10,,2,1,,11/4/2021,,,,21,,,,,250,1.79,472.56
22273,10.0261408v1,10,,2,1,,11/4/2021,,,,42,,,,,500,1.79,923.64
22274,10.0234405v1,10,,2,1,,11/4/2021,,,,9,,,,,100,2.29,274.8
22275,10.0260643v2,10,,2,1,,11/4/2021,,,,12,,,,,144,1.79,279.24
22276,10.026483v12,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22277,40.0260859v1,40,,18,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22278,12.0252067v1,12,,4,1,,11/4/2021,,,,7,,,,,75,1.96,188.16
22279,10.0244270v9,10,,2,1,,11/4/2021,,,,84,,,,,1000,1.63,1662.6
22280,10.0249326v1,10,,2,4,,11/5/2021,,,,9,,,,,100,2.58,309.6
22281,10.0261457v1,10,,2,1,,11/4/2021,,,,6,,,,,70,2.29,192.36
22282,10.0243099v2,10,,2,1,,11/4/2021,,,,26,,,,,306,1.79,579.96
22283,10.0257374v2,10,,2,3,,11/4/2021,,,,13,,,,,150,2.41,404.88
22284,10.0248253v1,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22285,10.0250234v1,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22285,10.0250242v1,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22285,10.0250237v1,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22286,15.0259766v3,15,,7,3,,11/4/2021,,,,10,,,,,120,3.7,488.4
22287,10.0258856v1,10,,2,4,,11/10/2021,,,,10,,,,,120,2.58,340.56
22287,10.0258853v2,10,,2,4,,11/10/2021,,,,10,,,,,120,2.58,340.56
22288,10.0261444v1,10,,2,1,,11/4/2021,,,,21,,,,,250,1.79,472.56
22289,10.0252837v6,10,,2,1,,11/4/2021,,,,10,,,,,120,1.79,236.28
22290,10.0260538v2,10,,2,4,,11/4/2021,,,,7,,,,,79,2.58,247.68
22291,10.0261082v1,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22291,10.0260706v2,10,,2,1,,11/4/2021,,,,5,,,,,60,2.29,164.88
22292,10.0261481v1,10,,2,1,,11/4/2021,,,,11,,,,,125,1.79,257.76
22293,10.0237457v2,10,,2,1,,11/4/2021,,,,30,,,,,360,1.79,665.88
22294,10.0242677v2,10,,2,3,,11/5/2021,,,,21,,,,,250,2.41,636.24
22295,10.0261499v1,10,,2,4,,11/9/2021,,,,10,,,,,120,2.58,340.56
22296,10.0260926v1,10,,2,4,,11/4/2021,,,,17,,,,,200,2.41,520.56
22297,10.0261443v2,10,,2,4,,11/5/2021,,,,10,,,,,118,2.58,340.56
22297,10.0256844v3,10,,2,4,,11/5/2021,,,,10,,,,,118,2.58,340.56
22299,10.0224791v1,10,,2,3,,11/5/2021,,,,11,,,,,125,2.58,371.52
22300,10.0211720v5,10,,2,3,,11/4/2021,,,,10,,,,,120,2.58,340.56
22301,10.0361724v1,10,,2,3,,11/4/2021,,,,5,,,,,60,3.66,263.52
22302,10.0260492v1,10,,2,3,,11/5/2021,,,,42,,,,,500,2.41,1243.56
22303,10.0258905v1,10,,2,3,,11/5/2021,,,,13,,,,,150,2.41,404.88
22304,10.0261652v2,10,,2,3,,11/5/2021,,,,5,,,,,60,3.66,263.52
22305,10.0261181v1,10,,2,3,,11/5/2021,,,,5,,,,,60,3.66,263.52
22306,13.0561719v1,13,,5,3,,11/5/2021,,,,17,,,,,200,1.45,313.2
22307,10.0260589v1,10,,2,3,,11/5/2021,,,,5,,,,,60,3.66,263.52
22307,10.0260418v1,10,,2,3,,11/5/2021,,,,5,,,,,60,3.66,263.52
22308,10.0261466v1,10,,2,4,,11/8/2021,,,,20,,,,,240,2.41,607.32
22310,10.0261509v1,10,,2,3,,11/5/2021,,,,20,,,,,230,2.41,607.32
22311,10.0232805v1,10,,2,3,,11/5/2021,,,,38,,,,,450,2.41,1127.88
22312,10.0215899v8,10,,2,3,,11/5/2021,,,,60,,,,,720,1.91,1398.12
22313,40.0251655v1,40,,18,3,,11/5/2021,,,,6,,,,,65,3.74,314.16
22314,10.0261781v1,10,,2,4,,11/5/2021,,,,5,,,,,60,2.58,185.76
22315,10.0260435v3,10,,2,3,,11/5/2021,,,,10,,,,,120,2.58,340.56
22316,10.0259096v6,10,,2,4,,11/5/2021,,,,5,,,,,60,2.58,185.76
22317,10.0261611v2,10,,2,4,,11/5/2021,,,,5,,,,,60,2.58,185.76
22318,10.0261725v1,10,,2,3,,11/5/2021,,,,69,,,,,820,1.91,1604.4
22319,10.0261838v1,10,,2,3,,11/5/2021,,,,10,,,,,120,2.58,340.56
22320,10.0261822v1,10,,2,3,,11/5/2021,,,,10,,,,,120,2.58,340.56
22321,10.0261833v1,10,,2,3,,11/5/2021,,,,17,,,,,200,2.41,520.56
22322,10.0250847v1,10,,2,1,,11/5/2021,,,,84,,,,,1000,1.63,1662.6
22323,10.0261776v2,10,,2,3,,11/5/2021,,,,10,,,,,120,2.58,340.56
22324,10.0255345v1,10,,2,1,,11/10/2021,,,,13,,,,,152,1.79,300.72
22325,10.0214612v1,10,,2,3,,11/16/2021,,,,18,,,,,215,2.41,549.48
22326,10.0240123v3,10,,2,3,,11/5/2021,,,,17,,,,,200,2.41,520.56
22327,10.0261757v1,10,,2,1,,11/9/2021,,,,7,,,,,80,2.29,219.84
22329,10.0261453v3,10,,2,3,,11/5/2021,,,,13,,,,,150,2.41,404.88
22330,10.0261712v2,10,,2,3,,11/8/2021,,,,7,,,,,75,3.66,351.36
22332,10.0221073v1,10,,2,4,,11/7/2021,,,,7,,,,,75,2.58,247.68
22333,10.0261503v2,10,,2,4,,11/8/2021,,,,29,,,,,340,2.41,867.6
22334,16.0240082v1,16,,8,4,,11/8/2021,,,,7,,,,,75,2.75,264
22335,10.0261889v1,10,,2,3,,11/5/2021,,,,21,,,,,250,2.41,636.24
22336,10.0261557v1,10,,2,3,,11/5/2021,,,,47,,,,,555,2.16,1244.16
22337,13.0561541v1,13,,5,3,,11/5/2021,,,,17,,,,,200,1.45,313.2
22338,10.0261941v1,10,,2,3,,11/5/2021,,,,50,,,,,600,2.16,1321.92
22339,10.0214612v1,10,,2,4,,11/16/2021,,,,6,,,,,63,2.58,216.72
22340,10.0260018v2,10,,2,3,,11/5/2021,,,,11,,,,,125,2.58,371.52
22341,17.0261813v3,17,,9,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22342,10.0361955v1,10,,2,1,,11/8/2021,,,,14,,,,,165,1.79,322.2
22342,10.0244922v1,10,,2,1,,11/8/2021,,,,14,,,,,165,1.79,322.2
22343,10.0259806v2,10,,2,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22344,10.0260445v1,10,,2,3,,11/5/2021,,,,10,,,,,120,2.58,340.56
22345,40.0261834v2,40,,18,3,,11/8/2021,,,,13,,,,,153,2.49,418.32
22346,10.0233791v1,10,,2,3,,11/8/2021,,,,84,,,,,1000,1.91,1948.2
22347,10.0233475v1,10,,2,1,,11/10/2021,,,,9,,,,,100,2.29,274.8
22347,10.0233475v2,10,,2,1,,11/10/2021,,,,20,,,,,240,1.79,451.08
22348,10.0361955v1,10,,2,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22349,40.0258387v1,40,,18,3,,11/9/2021,,,,10,,,,,120,2.66,351.12
22350,10.0237004v2,10,,2,4,,11/6/2021,,,,5,,,,,60,2.58,185.76
22351,10.0259276v3,10,,2,4,,11/19/2021,,,,5,,,,,60,2.58,185.76
22353,10.0261869v1,10,,2,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22354,10.0361839v1,10,,2,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22355,10.0249703v3,10,,2,3,,11/8/2021,,,,21,,,,,250,2.41,636.24
22355,10.0249704v2,10,,2,3,,11/8/2021,,,,21,,,,,250,2.41,636.24
22356,10.0229324v1,10,,2,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22357,10.0261629v1,10,,2,4,,11/8/2021,,,,20,,,,,240,2.41,607.32
22358,10.0260052v1,10,,2,1,,11/8/2021,,,,5,,,,,60,2.29,164.88
22359,40.0261946v1,40,,18,4,,11/8/2021,,,,10,,,,,120,2.75,363
22359,40.0261945v1,40,,18,4,,11/8/2021,,,,10,,,,,120,2.75,363
22361,10.0248035v2,10,,2,4,,11/8/2021,,,,20,,,,,240,2.41,607.32
22362,10.0255783v2,10,,2,3,,11/8/2021,,,,42,,,,,500,2.41,1243.56
22363,10.0260662v2,10,,2,3,,11/9/2021,,,,10,,,,,120,2.58,340.56
22365,40.0258167v1,40,,18,3,,11/8/2021,,,,25,,,,,300,2.49,776.88
22366,10.0260917v1,10,,2,4,,11/8/2021,,,,5,,,,,60,2.58,185.76
22367,40.0263751v1,40,,18,1,,11/9/2021,,,,9,,,,,100,2.29,274.8
22367,40.0263748v2,40,,18,1,,11/9/2021,,,,9,,,,,100,2.29,274.8
22369,12.0251034v5,12,,4,1,,11/8/2021,,,,5,,,,,60,1.96,141.12
22370,40.0261693v1,40,,18,3,,11/8/2021,,,,20,,,,,240,2.49,627.48
22370,40.0261692v1,40,,18,3,,11/8/2021,,,,20,,,,,240,2.49,627.48
22370,40.0261691v1,40,,18,3,,11/8/2021,,,,20,,,,,240,2.49,627.48
22372,10.0262029v1,10,,2,4,,11/8/2021,,,,7,,,,,75,2.58,247.68
22374,10.0261846v1,10,,2,4,,11/9/2021,,,,5,,,,,60,2.58,185.76
22374,10.0261848v2,10,,2,4,,11/9/2021,,,,5,,,,,60,2.58,185.76
22375,10.0259720v1,10,,2,4,,11/8/2021,,,,5,,,,,60,2.58,185.76
22376,10.0253700v1,10,,2,4,,11/10/2021,,,,13,,,,,150,2.41,404.88
22377,40.0261858v1,40,,18,3,,11/8/2021,,,,9,,,,,100,3.66,439.2
22380,10.0252090v1,10,,2,4,,11/9/2021,,,,5,,,,,60,2.58,185.76
22381,17.0261170v4,17,,9,3,,11/8/2021,,,,17,,,,,200,2.41,520.56
22382,17.0260821v5,17,,9,3,,11/9/2021,,,,17,,,,,200,2.41,520.56
22383,10.0261888v1,10,,2,3,,11/9/2021,,,,42,,,,,500,2.41,1243.56
22384,10.0245854v2,10,,2,3,,11/9/2021,,,,21,,,,,248,2.41,636.24
22385,10.0261750v2,10,,2,3,,11/8/2021,,,,5,,,,,60,3.66,263.52
22386,40.0262004v1,40,,18,3,,11/9/2021,,,,14,,,,,159,2.49,448.2
22386,40.0262003v1,40,,18,3,,11/9/2021,,,,15,,,,,179,2.49,478.08
22388,10.0251313v2,10,,2,4,,11/9/2021,,,,5,,,,,60,2.58,185.76
22390,10.0234631v2,10,,2,4,,11/10/2021,,,,20,,,,,240,2.41,607.32
22390,10.0234630v2,10,,2,4,,11/10/2021,,,,20,,,,,240,2.41,607.32
22391,10.0259076v1,10,,2,3,,11/9/2021,,,,5,,,,,60,3.66,263.52
22392,10.0261504v1,10,,2,3,,11/9/2021,,,,25,,,,,300,2.41,751.92
22393,10.0261999v1,10,,2,4,,11/9/2021,,,,8,,,,,90,2.58,278.64
22394,10.0259920v2,10,,2,3,,11/9/2021,,,,16,,,,,190,2.41,491.64
22394,10.0259921v1,10,,2,3,,11/9/2021,,,,16,,,,,190,2.41,491.64
22395,10.0260655v1,10,,2,1,,11/9/2021,,,,13,,,,,150,1.79,300.72
22396,10.0243490v1,10,,2,3,,11/9/2021,,,,5,,,,,60,3.66,263.52
22397,10.0355894v1,10,,2,3,,11/9/2021,,,,7,,,,,75,3.66,351.36
22398,10.0257501v1,10,,2,3,,11/9/2021,,,,16,,,,,181,2.41,491.64
22398,10.0257503v1,10,,2,3,,11/9/2021,,,,16,,,,,181,2.41,491.64
22398,10.0257502v1,10,,2,3,,11/9/2021,,,,16,,,,,181,2.41,491.64
22399,10.0262624v1,10,,2,1,,11/11/2021,,,,20,,,,,240,1.79,451.08
22400,10.0244295v2,10,,2,3,,11/9/2021,,,,30,,,,,350,2.41,896.52
22402,10.024451v2,10,,2,1,,11/9/2021,,,,5,,,,,60,2.29,164.88
22403,10.0256258v1,10,,2,1,,11/10/2021,,,,5,,,,,60,2.29,164.88
22405,10.0261730v1,10,,2,1,,11/10/2021,,,,209,,,,,2500,1.5,3780
22405,10.0261730v1,10,,2,3,,11/10/2021,,,,209,,,,,2500,1.62,4082.4
22406,10.0240646v1,10,,2,4,,11/9/2021,,,,5,,,,,60,2.58,185.76
22407,10.0262099v1,10,,2,4,,11/10/2021,,,,10,,,,,120,2.58,340.56
22408,10.0253112v1,10,,2,4,,11/10/2021,,,,5,,,,,60,2.58,185.76
22409,10.0258555v1,10,,2,3,,11/9/2021,,,,10,,,,,120,2.58,340.56
22410,10.0262209v1,10,,2,3,,11/9/2021,,,,5,,,,,60,3.66,263.52
22411,10.0260399v1,10,,2,3,,11/9/2021,,,,10,,,,,120,2.58,340.56
22412,10.0259041v1,10,,2,3,,11/9/2021,,,,5,,,,,60,3.66,263.52
22413,10.0253360v2,10,,2,3,,11/22/2021,,,,34,,,,,400,2.41,1012.2
22413,10.0253362v2,10,,2,3,,11/22/2021,,,,34,,,,,400,2.41,1012.2
22414,10.0262242v1,10,,2,1,,12/11/2021,,,,20,,,,,240,1.79,451.08
22414,10.0262244v1,10,,2,1,,12/11/2021,,,,20,,,,,240,1.79,451.08
22415,40.0237964v3,40,,18,3,,11/9/2021,,,,6,,,,,64,3.74,314.16
22416,10.0224579v3,10,,2,3,,11/9/2021,,,,84,,,,,1000,1.91,1948.2
22417,10.0262062v2,10,,2,3,,11/9/2021,,,,10,,,,,120,2.58,340.56
22418,10.0260536v1,10,,2,1,,11/9/2021,,,,5,,,,,60,2.29,164.88
22419,10.0262274v2,10,,2,1,,11/9/2021,,,,18,,,,,206,1.79,408.12
22420,10.0262293v1,10,,2,4,,11/10/2021,,,,5,,,,,60,2.58,185.76
22421,10.0259434v2,10,,2,1,,11/9/2021,,,,7,,,,,75,2.29,219.84
22422,10.0258843v1,10,,2,4,,11/10/2021,,,,5,,,,,60,2.58,185.76
22423,10.0261437v1,10,,2,3,,11/10/2021,,,,209,,,,,2500,1.62,4082.4
22424,40.0258625v1,40,,18,1,,11/9/2021,,,,5,,,,,60,2.29,164.88
22425,10.0261947v4,10,,2,1,,11/10/2021,,,,10,,,,,120,1.79,236.28
22426,40.0261548v1,40,,18,4,,11/11/2021,,,,5,,,,,60,2.75,198
22427,10.0243863v2,10,,2,1,,11/9/2021,,,,5,,,,,60,2.29,164.88
22428,10.0249491v1,10,,2,4,,11/10/2021,,,,5,,,,,60,2.58,185.76
22429,10.0261615v2,10,,2,1,,11/9/2021,,,,20,,,,,240,1.79,451.08
22430,10.0262472v1,10,,2,1,,11/9/2021,,,,20,,,,,240,1.79,451.08
22431,10.0262191v1,10,,2,4,,11/9/2021,,,,5,,,,,60,2.58,185.76
22432,10.0262488v1,10,,2,4,,11/10/2021,,,,10,,,,,120,2.58,340.56
22433,10.0221917v1,10,,2,1,,11/9/2021,,,,34,,,,,400,1.79,751.8
22434,10.0361914v1,10,,2,1,,11/10/2021,,,,34,,,,,400,1.79,751.8
22434,10.0261459v1,10,,2,1,,11/10/2021,,,,34,,,,,400,1.79,751.8
22435,10.0261715v1,10,,2,4,,11/10/2021,,,,30,,,,,360,2.41,896.52
22436,10.0221461v3,10,,2,3,,11/9/2021,,,,10,,,,,120,2.58,340.56
