index,po_number,SKU,chassis,mfp_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_at,hs_client_type,hs_dealtype,hs_deal_id,Total SKU DZ on PO,unit_cost,fixed_cost,COGS int SKU Cost,COGS int SKU Cost exact,Total SKU on PO,cost_per_sku,COGS PKF Sock domestic SKU Cost,product_id,quantity,manufacturing_shipment_id,manufacturing_id,product_info_id,manufacturing_cart_id,units_produced,deal_id,mfc_created_at,ship_date,dozens,cost
6144,41453,10.02156696v3,10,,2,4,,11/17/2023 19:51,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
9375,41459,10.02196463v3,10,,2,1,,11/17/2023 19:01,,,,1678,,,,,20135,1.52,30624.96,,,,,,,,,,,,
9587,41389,10.02199364v4,10,,2,3,,11/17/2023 18:46,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
5355,41470,10.02148737v1,10,,2,3,,11/17/2023 18:26,,,,17,,,,,200,2.54,548.64,,,,,,,,,,,,
1314,41469,10.02110591v1,10,,2,3,,11/17/2023 18:19,,,,8,,,,,90,2.85,307.8,,,,,,,,,,,,
1278,41469,10.02110379v1,10,,2,3,,11/17/2023 18:19,,,,8,,,,,90,2.85,307.8,,,,,,,,,,,,
23345,41443,55.02200343v1,55,,114,3,,11/17/2023 18:09,,,,21,,,,,250,2.56,675.84,,,,,,,,,,,,
9655,41436,10.02200027v2,10,,2,3,,11/17/2023 18:09,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
9565,41466,10.02198783v3,10,,2,4,,11/17/2023 18:06,,,,3,,,,,30,3.25,156,,,,,,,,,,,,
9564,41466,10.02198782v1,10,,2,4,,11/17/2023 18:06,,,,3,,,,,30,3.25,156,,,,,,,,,,,,
13845,41468,10.0261947v4,10,,2,1,,11/17/2023 18:05,,,,20,,,,,240,1.96,493.92,,,,,,,,,,,,
19138,41373,12.02201457v1,12,,4,3,,11/17/2023 17:53,,,,10,,,,,120,2.47,326.04,,,,,,,,,,,,
9791,41435,10.02201919v2,10,,2,3,,11/17/2023 17:47,,,,61,,,,,730,2.01,1495.44,,,,,,,,,,,,
7189,41461,10.02168983v1,10,,2,1,,11/17/2023 17:45,,,,20,,,,,240,1.96,493.92,,,,,,,,,,,,
7458,41454,10.02172881v2,10,,2,3,,11/17/2023 17:36,,,,13,,,,,150,2.54,426.72,,,,,,,,,,,,
8297,41448,10.02183845v4,10,,2,3,,11/17/2023 17:30,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
23270,41463,55.02195275v5,55,,114,4,,11/17/2023 17:16,,,,9,,,,,100,3,360,,,,,,,,,,,,
9801,41465,10.02202028v1,10,,2,3,,11/17/2023 17:15,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
21578,41397,49.02201607v1,49,,116,3,,11/17/2023 16:58,,,,5,,,,,50,3.11,223.92,,,,,,,,,,,,
9810,41369,10.02202206v1,10,,2,3,,11/17/2023 16:37,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
877,41458,10.02106965v1,10,,2,1,,11/17/2023 16:26,,,,200,,,,,2400,1.6,3859.2,,,,,,,,,,,,
9770,41393,10.02201627v2,10,,2,3,,11/17/2023 16:14,,,,5,,,,,60,2.85,205.2,,,,,,,,,,,,
23378,41460,55.02201874v2,55,,114,3,,11/17/2023 15:51,,,,9,,,,,103,2.98,357.6,,,,,,,,,,,,
9740,41421,10.02201115v1,10,,2,3,,11/17/2023 15:39,,,,13,,,,,150,2.54,426.72,,,,,,,,,,,,
9741,41421,10.02201119v1,10,,2,3,,11/17/2023 15:39,,,,13,,,,,150,2.54,426.72,,,,,,,,,,,,
9784,41457,10.02201849v2,10,,2,3,,11/17/2023 15:33,,,,5,,,,,60,2.85,205.2,,,,,,,,,,,,
9625,41449,10.02199787v2,10,,2,3,,11/17/2023 15:28,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
1581,41450,10.02112561v2,10,,2,3,,11/17/2023 14:45,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
21217,41413,46.02152212v1,46,,113,1,,11/17/2023 14:44,,,,5,,,,,60,2.39,172.08,,,,,,,,,,,,
9799,41444,10.02201992v1,10,,2,3,,11/17/2023 14:03,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
9704,41438,10.02200630v1,10,,2,3,,11/17/2023 14:00,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
9700,41438,10.02200619v1,10,,2,3,,11/17/2023 14:00,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
23177,41445,55.02190381v1,55,,114,4,,11/17/2023 13:37,,,,3,,,,,30,3.42,164.16,,,,,,,,,,,,
23179,41445,55.02190383v1,55,,114,4,,11/17/2023 13:37,,,,3,,,,,30,3.42,164.16,,,,,,,,,,,,
19871,41316,17.02201193v1,17,,9,3,,11/17/2023 0:47,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
23308,41264,55.02198347v1,55,,114,3,,11/16/2023 23:49,,,,5,,,,,49,3.31,238.32,,,,,,,,,,,,
9090,41416,10.02192971v1,10,,2,1,,11/16/2023 23:48,,,,30,,,,,360,1.96,729.12,,,,,,,,,,,,
23297,41440,55.02197786v2,55,,114,3,,11/16/2023 23:41,,,,9,,,,,101,2.98,357.6,,,,,,,,,,,,
23373,41440,55.02201803v1,55,,114,3,,11/16/2023 23:41,,,,3,,,,,30,3.31,158.88,,,,,,,,,,,,
9786,41426,10.02201852v1,10,,2,4,,11/16/2023 23:36,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
7232,41441,10.02169738v1,10,,2,4,,11/16/2023 23:19,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
7233,41441,10.02169739v1,10,,2,4,,11/16/2023 23:19,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9783,41431,10.02201843v1,10,,2,4,,11/16/2023 22:15,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9430,41368,10.02197255v1,10,,2,4,,11/16/2023 21:49,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
9431,41368,10.02197257v1,10,,2,4,,11/16/2023 21:49,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
23350,41345,55.02200583v1,55,,114,3,,11/16/2023 21:41,,,,7,,,,,75,2.98,286.08,,,,,,,,,,,,
9497,41424,10.02198002v1,10,,2,4,,11/16/2023 21:40,,,,21,,,,,250,2.54,670.56,,,,,,,,,,,,
9688,41344,10.02200409v1,10,,2,4,,11/16/2023 21:40,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9607,41417,10.02199567v1,10,,2,4,,11/16/2023 21:36,,,,11,,,,,125,2.83,407.52,,,,,,,,,,,,
9608,41417,10.02199573v1,10,,2,4,,11/16/2023 21:36,,,,11,,,,,125,2.83,407.52,,,,,,,,,,,,
9020,41433,10.02192156v1,10,,2,3,,11/16/2023 21:28,,,,7,,,,,75,2.85,273.6,,,,,,,,,,,,
18552,41430,10.03201837v1,10,,2,4,,11/16/2023 21:09,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9788,41428,10.02201873v1,10,,2,1,,11/16/2023 21:08,,,,25,,,,,300,1.96,611.52,,,,,,,,,,,,
9757,41434,10.02201467v1,10,,2,4,,11/16/2023 20:51,,,,20,,,,,240,2.54,640.08,,,,,,,,,,,,
17634,41432,10.0293839v2,10,,2,4,,11/16/2023 20:42,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
17251,41432,10.0290650v1,10,,2,4,,11/16/2023 20:42,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9683,41272,10.02200367v1,10,,2,1,,11/16/2023 20:29,,,,30,,,,,360,1.96,729.12,,,,,,,,,,,,
23352,41427,55.02200612v1,55,,114,3,,11/16/2023 20:21,,,,17,,,,,200,2.67,576.72,,,,,,,,,,,,
23359,41427,55.02200864v1,55,,114,3,,11/16/2023 20:21,,,,17,,,,,200,2.67,576.72,,,,,,,,,,,,
23346,41375,55.02200396v1,55,,114,3,,11/16/2023 19:46,,,,10,,,,,120,2.85,376.2,,,,,,,,,,,,
7642,41429,10.02174884v2,10,,2,3,,11/16/2023 19:18,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
23367,41423,55.02201379v1,55,,114,3,,11/16/2023 18:52,,,,5,,,,,50,3.31,238.32,,,,,,,,,,,,
23365,41423,55.02201375v1,55,,114,3,,11/16/2023 18:52,,,,5,,,,,50,3.31,238.32,,,,,,,,,,,,
19532,41408,15.0247082v2,15,,7,3,,11/16/2023 18:44,,,,10,,,,,120,3.84,506.88,,,,,,,,,,,,
12228,41408,10.0247080v2,10,,2,3,,11/16/2023 18:44,,,,5,,,,,60,2.85,205.2,,,,,,,,,,,,
23301,41412,55.02197885v2,55,,114,1,,11/16/2023 18:42,,,,84,,,,,1000,1.71,1744.2,,,,,,,,,,,,
4177,32393,10.02133731v1,10,,2,3,,11/16/2023 18:18,,,,13,,,,,153,2.54,426.72,,,,,,,,,,,,
9642,41145,10.02199870v5,10,,2,1,,11/16/2023 17:43,,,,34,,,,,400,1.96,823.2,,,,,,,,,,,,
9777,41401,10.02201720v1,10,,2,1,,11/16/2023 16:59,,,,10,,,,,120,2.23,294.36,,,,,,,,,,,,
23375,41414,55.02201831v1,55,,114,3,,11/16/2023 16:57,,,,10,,,,,120,2.85,376.2,,,,,,,,,,,,
21460,41387,46.0299546v1,46,,113,1,,11/16/2023 16:28,,,,21,,,,,250,1.79,472.56,,,,,,,,,,,,
9720,41410,10.02200859v1,10,,2,1,,11/16/2023 16:15,,,,15,,,,,175,1.96,376.32,,,,,,,,,,,,
9721,41410,10.02200860v1,10,,2,1,,11/16/2023 16:15,,,,15,,,,,175,1.96,376.32,,,,,,,,,,,,
18551,41407,10.03201721v1,10,,2,1,,11/16/2023 16:08,,,,55,,,,,653,1.88,1263.36,,,,,,,,,,,,
10721,41406,10.0226732v1,10,,2,4,,11/16/2023 15:16,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
9731,41364,10.02201006v1,10,,2,3,,11/16/2023 14:46,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
9776,41400,10.02201708v1,10,,2,4,,11/16/2023 14:45,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9711,41411,10.02200684v1,10,,2,3,,11/16/2023 14:45,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
21369,41404,46.02201091v1,46,,113,1,,11/16/2023 14:45,,,,42,,,,,500,1.79,923.64,,,,,,,,,,,,
9669,41376,10.02200251v1,10,,2,3,,11/16/2023 14:45,,,,34,,,,,400,2.43,1020.6,,,,,,,,,,,,
9667,41376,10.02200229v1,10,,2,3,,11/16/2023 14:45,,,,34,,,,,400,2.43,1020.6,,,,,,,,,,,,
9666,41376,10.02200228v1,10,,2,3,,11/16/2023 14:45,,,,34,,,,,400,2.43,1020.6,,,,,,,,,,,,
9668,41352,10.02200240v1,10,,2,1,,11/16/2023 13:51,,,,13,,,,,150,1.96,329.28,,,,,,,,,,,,
9590,41312,10.02199397v1,10,,2,3,,11/16/2023 13:09,,,,73,,,,,876,2.01,1784.88,,,,,,,,,,,,
23264,41353,55.02194987v1,55,,114,1,,11/15/2023 23:53,,,,417,,,,,5000,1.52,7624.32,,,,,,,,,,,,
23086,41353,55.02185099v4,55,,114,1,,11/15/2023 23:53,,,,167,,,,,2000,1.6,3225.6,,,,,,,,,,,,
9756,41379,10.02201416v1,10,,2,3,,11/15/2023 23:37,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
9763,41383,10.02201557v1,10,,2,1,,11/15/2023 23:01,,,,13,,,,,150,1.96,329.28,,,,,,,,,,,,
19875,41394,17.02201552v1,17,,9,3,,11/15/2023 22:59,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
19874,41394,17.02201551v1,17,,9,3,,11/15/2023 22:59,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
9747,41342,10.02201242v1,10,,2,3,,11/15/2023 22:36,,,,5,,,,,50,3.18,228.96,,,,,,,,,,,,
23370,41390,55.02201572v1,55,,114,3,,11/15/2023 22:35,,,,4,,,,,41,3.31,198.6,,,,,,,,,,,,
9761,41386,10.02201518v1,10,,2,3,,11/15/2023 22:30,,,,5,,,,,50,3.18,228.96,,,,,,,,,,,,
9762,41386,10.02201519v1,10,,2,3,,11/15/2023 22:30,,,,5,,,,,50,3.18,228.96,,,,,,,,,,,,
23285,41396,55.02196986v2,55,,114,1,,11/15/2023 22:24,,,,35,,,,,415,1.88,812.16,,,,,,,,,,,,
16826,41391,10.0286957v1,10,,2,4,,11/15/2023 22:00,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
18499,41382,10.03178229v1,10,,2,1,,11/15/2023 21:53,,,,9,,,,,100,2.56,307.2,,,,,,,,,,,,
9535,41388,10.02198432v1,10,,2,1,,11/15/2023 21:52,,,,17,,,,,200,1.96,423.36,,,,,,,,,,,,
19500,41384,15.02198438v1,15,,7,3,,11/15/2023 21:45,,,,10,,,,,120,3.84,506.88,,,,,,,,,,,,
9693,41385,10.02200497v3,10,,2,1,,11/15/2023 20:52,,,,22,,,,,260,1.96,540.96,,,,,,,,,,,,
9137,41186,10.02193580v1,10,,2,3,,11/15/2023 20:30,,,,5,,,,,50,3.18,228.96,,,,,,,,,,,,
19872,41381,17.02201443v1,17,,9,1,,11/15/2023 20:13,,,,16,,,,,191,1.96,399.84,,,,,,,,,,,,
19870,41300,17.02200921v1,17,,9,3,,11/15/2023 19:43,,,,6,,,,,70,2.85,239.4,,,,,,,,,,,,
19137,41321,12.02199405v1,12,,4,3,,11/15/2023 19:01,,,,20,,,,,240,2.18,549.36,,,,,,,,,,,,
9676,41358,10.02200328v1,10,,2,1,,11/15/2023 18:37,,,,5,,,,,60,2.56,184.32,,,,,,,,,,,,
23341,41358,55.02200109v1,55,,114,1,,11/15/2023 18:37,,,,2,,,,,19,2.56,92.16,,,,,,,,,,,,
9751,41370,10.02201321v2,10,,2,1,,11/15/2023 18:11,,,,11,,,,,125,2.23,321.12,,,,,,,,,,,,
9750,41370,10.02201319v2,10,,2,1,,11/15/2023 18:11,,,,11,,,,,125,2.23,321.12,,,,,,,,,,,,
21577,41377,49.02201462v1,49,,116,3,,11/15/2023 17:53,,,,9,,,,,100,2.78,333.6,,,,,,,,,,,,
23329,41361,55.02199710v1,55,,114,1,,11/15/2023 17:51,,,,10,,,,,120,1.96,258.72,,,,,,,,,,,,
23328,41361,55.02199709v1,55,,114,1,,11/15/2023 17:51,,,,10,,,,,120,1.96,258.72,,,,,,,,,,,,
9138,41348,10.02193594v1,10,,2,1,,11/15/2023 17:38,,,,17,,,,,200,1.96,423.36,,,,,,,,,,,,
9139,41348,10.02193595v1,10,,2,1,,11/15/2023 17:38,,,,17,,,,,200,1.96,423.36,,,,,,,,,,,,
23358,41354,55.02200852v1,55,,114,3,,11/15/2023 17:29,,,,3,,,,,30,3.31,158.88,,,,,,,,,,,,
23261,41291,55.02194716v2,55,,114,1,,11/15/2023 16:51,,,,84,,,,,1000,1.71,1744.2,,,,,,,,,,,,
9578,41371,10.02198990v1,10,,2,3,,11/15/2023 16:19,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
19490,41177,15.02195212v1,15,,7,3,,11/15/2023 16:14,,,,10,,,,,112,3.84,506.88,,,,,,,,,,,,
19489,41177,15.02195201v1,15,,7,3,,11/15/2023 16:14,,,,10,,,,,111,3.84,506.88,,,,,,,,,,,,
19488,41177,15.02195186v1,15,,7,3,,11/15/2023 16:14,,,,10,,,,,112,3.84,506.88,,,,,,,,,,,,
9204,41304,10.02194387v1,10,,2,3,,11/15/2023 16:05,,,,5,,,,,50,3.18,228.96,,,,,,,,,,,,
9746,41366,10.02201232v1,10,,2,1,,11/15/2023 15:41,,,,10,,,,,120,2.23,294.36,,,,,,,,,,,,
9715,41270,10.02200796v1,10,,2,1,,11/15/2023 15:29,,,,14,,,,,160,1.96,352.8,,,,,,,,,,,,
9300,41330,10.02195394v1,10,,2,3,,11/15/2023 15:27,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
9229,41330,10.02194560v1,10,,2,3,,11/15/2023 15:27,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
9636,41322,10.02199796v3,10,,2,1,,11/15/2023 15:19,,,,9,,,,,100,2.56,307.2,,,,,,,,,,,,
23364,41356,55.02201267v1,55,,114,1,,11/15/2023 15:06,,,,10,,,,,120,1.96,258.72,,,,,,,,,,,,
22698,41365,55.02162340v1,55,,114,1,,11/15/2023 13:00,,,,10,,,,,120,1.96,258.72,,,,,,,,,,,,
10969,41257,10.0230917v1,10,,2,1,,11/15/2023 2:23,,,,5,,,,,60,2.56,184.32,,,,,,,,,,,,
9691,41351,10.02200457v2,10,,2,3,,11/15/2023 1:47,,,,60,,,,,720,2.01,1471.32,,,,,,,,,,,,
9677,41360,10.02200331v1,10,,2,1,,11/14/2023 23:50,,,,7,,,,,75,2.56,245.76,,,,,,,,,,,,
9678,41360,10.02200335v1,10,,2,1,,11/14/2023 23:50,,,,7,,,,,75,2.56,245.76,,,,,,,,,,,,
9214,41355,10.02194461v1,10,,2,4,,11/14/2023 23:37,,,,42,,,,,500,2.54,1310.64,,,,,,,,,,,,
9682,41350,10.02200351v2,10,,2,3,,11/14/2023 23:26,,,,34,,,,,400,2.43,1020.6,,,,,,,,,,,,
9680,41350,10.02200349v1,10,,2,3,,11/14/2023 23:26,,,,34,,,,,400,2.43,1020.6,,,,,,,,,,,,
9707,41289,10.02200644v5,10,,2,3,,11/14/2023 23:07,,,,13,,,,,150,2.54,426.72,,,,,,,,,,,,
9652,41331,10.02199996v1,10,,2,3,,11/14/2023 22:55,,,,20,,,,,240,2.43,612.36,,,,,,,,,,,,
18531,41339,10.03194418v1,10,,2,3,,11/14/2023 22:40,,,,42,,,,,500,2.43,1253.88,,,,,,,,,,,,
9685,41214,10.02200389v2,10,,2,1,,11/14/2023 22:39,,,,5,,,,,60,2.56,184.32,,,,,,,,,,,,
4793,41326,10.02140499v1,10,,2,1,,11/14/2023 22:39,,,,21,,,,,250,1.96,517.44,,,,,,,,,,,,
9414,40803,10.02197126v1,10,,2,1,,11/14/2023 22:24,,,,7,,,,,80,2.56,245.76,,,,,,,,,,,,
18541,41349,10.03197547v1,10,,2,4,,11/14/2023 22:21,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
11243,41347,10.0233994v1,10,,2,4,,11/14/2023 21:57,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
15765,41286,10.0277055v1,10,,2,3,,11/14/2023 21:37,,,,21,,,,,250,2.43,641.52,,,,,,,,,,,,
9609,41327,10.02199576v1,10,,2,4,,11/14/2023 21:34,,,,3,,,,,30,3.25,156,,,,,,,,,,,,
9714,41310,10.02200762v1,10,,2,3,,11/14/2023 21:34,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
9696,41340,10.02200588v1,10,,2,3,,11/14/2023 21:32,,,,42,,,,,500,2.43,1253.88,,,,,,,,,,,,
6128,41320,10.02156544v1,10,,2,3,,11/14/2023 20:52,,,,5,,,,,60,2.85,205.2,,,,,,,,,,,,
8744,41341,10.02188490v2,10,,2,1,,11/14/2023 20:28,,,,9,,,,,100,2.56,307.2,,,,,,,,,,,,
9710,41336,10.02200679v2,10,,2,3,,11/14/2023 20:09,,,,22,,,,,255,2.43,670.68,,,,,,,,,,,,
23306,41338,55.02198180v2,55,,114,3,,11/14/2023 20:06,,,,4,,,,,40,3.31,198.6,,,,,,,,,,,,
9719,41337,10.02200843v3,10,,2,3,,11/14/2023 19:56,,,,14,,,,,160,2.54,457.2,,,,,,,,,,,,
9718,41328,10.02200833v1,10,,2,1,,11/14/2023 19:54,,,,5,,,,,60,2.56,184.32,,,,,,,,,,,,
9699,41335,10.02200610v1,10,,2,1,,11/14/2023 19:24,,,,7,,,,,75,2.56,245.76,,,,,,,,,,,,
4422,41334,10.02135709v1,10,,2,3,,11/14/2023 19:16,,,,66,,,,,790,2.01,1616.04,,,,,,,,,,,,
23360,41332,55.02200948v1,55,,114,1,,11/14/2023 19:06,,,,13,,,,,150,1.88,315.84,,,,,,,,,,,,
9033,41317,10.02192255v1,10,,2,4,,11/14/2023 19:04,,,,20,,,,,240,2.54,640.08,,,,,,,,,,,,
9728,41329,10.02200964v1,10,,2,3,,11/14/2023 18:49,,,,34,,,,,400,2.43,1020.6,,,,,,,,,,,,
17803,41325,10.0295519v2,10,,2,4,,11/14/2023 18:38,,,,30,,,,,360,2.54,944.88,,,,,,,,,,,,
19868,41323,17.02200851v1,17,,9,3,,11/14/2023 17:36,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
11462,41319,10.0237876v4,10,,2,1,,11/14/2023 17:25,,,,5,,,,,60,2.56,184.32,,,,,,,,,,,,
20135,41313,20.02190873v1,20,,11,3,,11/14/2023 15:54,,,,42,,,,,500,2.94,1517.04,,,,,,,,,,,,
9739,41311,10.02201109v1,10,,2,3,,11/14/2023 15:54,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
9142,41297,10.02193612v1,10,,2,4,,11/14/2023 15:43,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9141,41297,10.02193608v1,10,,2,4,,11/14/2023 15:43,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
7191,41295,10.02168988v1,10,,2,1,,11/14/2023 15:41,,,,20,,,,,240,1.96,493.92,,,,,,,,,,,,
23253,41314,55.02194435v1,55,,114,1,,11/14/2023 15:40,,,,20,,,,,240,1.88,473.76,,,,,,,,,,,,
9468,41278,10.02197602v1,10,,2,3,,11/14/2023 15:27,,,,7,,,,,80,2.85,273.6,,,,,,,,,,,,
9717,41309,10.02200813v2,10,,2,3,,11/14/2023 15:01,,,,3,,,,,30,3.18,152.64,,,,,,,,,,,,
3216,41301,10.02125934v2,10,,2,3,,11/14/2023 14:49,,,,10,,,,,120,2.72,359.04,,,,,,,,,,,,
5954,41261,10.02155047v1,10,,2,1,,11/14/2023 14:32,,,,34,,,,,400,1.96,823.2,,,,,,,,,,,,
9722,41292,10.02200873v1,10,,2,3,,11/14/2023 14:02,,,,5,,,,,60,2.85,205.2,,,,,,,,,,,,
11153,41298,10.0233054v6,10,,2,3,,11/14/2023 13:06,,,,17,,,,,200,2.54,548.64,,,,,,,,,,,,
9695,41303,10.02200523v2,10,,2,1,,11/14/2023 0:00,,,,20,,,,,240,1.96,493.92,,,,,,,,,,,,
9733,41305,10.02201055v1,10,,2,4,,11/13/2023 23:30,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9588,41274,10.02199382v1,10,,2,4,,11/13/2023 23:05,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
9586,41299,10.02199361v2,10,,2,1,,11/13/2023 22:17,,,,10,,,,,120,2.23,294.36,,,,,,,,,,,,
9155,41263,10.02193857v1,10,,2,1,,11/13/2023 22:13,,,,25,,,,,300,1.96,611.52,,,,,,,,,,,,
9058,41263,10.02192630v1,10,,2,1,,11/13/2023 22:13,,,,25,,,,,300,1.96,611.52,,,,,,,,,,,,
9287,39896,10.02195140v1,10,,2,3,,11/13/2023 21:48,,,,4,,,,,39,3.18,190.8,,,,,,,,,,,,
9289,39896,10.02195142v1,10,,2,3,,11/13/2023 21:48,,,,4,,,,,39,3.18,190.8,,,,,,,,,,,,
9286,39896,10.02195138v1,10,,2,3,,11/13/2023 21:48,,,,4,,,,,39,3.18,190.8,,,,,,,,,,,,
9288,39896,10.02195141v1,10,,2,3,,11/13/2023 21:48,,,,4,,,,,39,3.18,190.8,,,,,,,,,,,,
19497,41284,15.02197453v2,15,,7,3,,11/13/2023 21:42,,,,11,,,,,125,3.84,552.96,,,,,,,,,,,,
9571,41258,10.02198834v1,10,,2,4,,11/13/2023 21:32,,,,9,,,,,100,2.83,339.6,,,,,,,,,,,,
9724,41290,10.02200893v2,10,,2,3,,11/13/2023 21:32,,,,5,,,,,60,2.85,205.2,,,,,,,,,,,,
6971,41285,10.02166537v2,10,,2,1,,11/13/2023 21:25,,,,10,,,,,120,2.23,294.36,,,,,,,,,,,,
4718,41219,10.02139412v1,10,,2,4,,11/13/2023 20:40,,,,7,,,,,80,2.83,271.68,,,,,,,,,,,,
9664,41249,10.02200196v2,10,,2,1,,11/13/2023 20:39,,,,15,,,,,175,1.96,376.32,,,,,,,,,,,,
23355,41287,55.02200681v1,55,,114,3,,11/13/2023 20:20,,,,4,,,,,40,3.31,198.6,,,,,,,,,,,,
9583,41282,10.02199108v1,10,,2,4,,11/13/2023 19:49,,,,3,,,,,30,3.25,156,,,,,,,,,,,,
9195,41282,10.02194221v1,10,,2,4,,11/13/2023 19:49,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
9196,41282,10.02194223v1,10,,2,4,,11/13/2023 19:49,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
10409,41281,10.0221648v3,10,,2,1,,11/13/2023 19:30,,,,17,,,,,200,1.96,423.36,,,,,,,,,,,,
21485,41279,48.02190000v1,48,,115,4,,11/13/2023 19:08,,,,2,,,,,20,3.25,117,,,,,,,,,,,,
4537,41280,10.02136715v5,10,,2,1,,11/13/2023 18:40,,,,21,,,,,250,1.96,517.44,,,,,,,,,,,,
4550,41280,10.02137053v2,10,,2,1,,11/13/2023 18:40,,,,21,,,,,250,1.96,517.44,,,,,,,,,,,,
11778,41197,10.0242250v3,10,,2,4,,11/13/2023 18:40,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
23325,41250,55.02199551v1,55,,114,4,,11/13/2023 18:34,,,,5,,,,,60,3,216,,,,,,,,,,,,
23268,41267,55.02195269v6,55,,114,3,,11/13/2023 17:59,,,,10,,,,,120,2.85,376.2,,,,,,,,,,,,
23293,41255,55.02197483v1,55,,114,3,,11/13/2023 17:32,,,,20,,,,,240,2.56,645.12,,,,,,,,,,,,
9499,41228,10.02198012v1,10,,2,4,,11/13/2023 17:31,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
9659,41277,10.02200119v1,10,,2,4,,11/13/2023 17:29,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
9624,41254,10.02199764v1,10,,2,1,,11/13/2023 17:19,,,,10,,,,,120,2.23,294.36,,,,,,,,,,,,
23326,41146,55.02199616v1,55,,114,4,,11/13/2023 17:19,,,,8,,,,,85,3,324,,,,,,,,,,,,
9673,41275,10.02200313v1,10,,2,1,,11/13/2023 17:09,,,,5,,,,,60,2.56,184.32,,,,,,,,,,,,
8523,41244,10.02185864v3,10,,2,4,,11/13/2023 17:04,,,,12,,,,,140,2.54,396.24,,,,,,,,,,,,
8518,41244,10.02185862v2,10,,2,4,,11/13/2023 17:04,,,,17,,,,,200,2.54,548.64,,,,,,,,,,,,
9663,41256,10.02200181v1,10,,2,4,,11/13/2023 16:59,,,,3,,,,,35,3.25,156,,,,,,,,,,,,
23273,41273,55.02195675v2,55,,114,3,,11/13/2023 16:54,,,,38,,,,,451,2.56,1198.08,,,,,,,,,,,,
23150,41235,55.02189572v3,55,,114,3,,11/13/2023 16:40,,,,3,,,,,30,3.31,158.88,,,,,,,,,,,,
9577,41262,10.02198986v2,10,,2,1,,11/13/2023 16:20,,,,42,,,,,500,1.96,1011.36,,,,,,,,,,,,
10501,41271,10.0223046v1,10,,2,4,,11/13/2023 15:34,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
10845,41271,10.0228279v1,10,,2,4,,11/13/2023 15:34,,,,10,,,,,120,2.83,373.56,,,,,,,,,,,,
10801,41265,10.0227653v2,10,,2,1,,11/13/2023 15:03,,,,40,,,,,480,1.96,964.32,,,,,,,,,,,,
23354,41269,55.02200657v1,55,,114,3,,11/13/2023 13:31,,,,3,,,,,30,3.31,158.88,,,,,,,,,,,,
